order_id,order_date,customer_id,customer_type,variety_id,crop,method,quantity,unit_price_inr,discount_pct,revenue_inr,payment_mode,channel,fulfilment
O004233,2025-09-22,C1486,Home gardener,V05,Chilli,Pro-tray,50,1.71,0.0,85.5,Cash,Walk-in,Van delivery
O004234,2025-09-22,C0647,Retail farmer,V03,Chilli,Nursery bed,1800,1.18,0.0,2124.0,UPI,Walk-in,Van delivery
O004235,2025-09-22,C1842,Retail farmer,V02,Chilli,Pro-tray,1400,1.59,0.0,2226.0,UPI,Walk-in,Self pickup
O004236,2025-09-22,C1419,Retail farmer,V09,Chilli,Pro-tray,400,1.78,0.0,712.0,UPI,Phone call,Self pickup
O004237,2025-09-22,C0088,Retail farmer,V12,Tomato,Nursery bed,800,1.33,0.0,1064.0,Cash,Phone call,Van delivery
O004238,2025-09-22,C0381,Retail farmer,V12,Tomato,Pro-tray,700,1.9,0.0,1330.0,Cash,Phone call,Self pickup
O004239,2025-09-22,C1843,Retail farmer,V13,Brinjal,Nursery bed,800,0.83,0.0,664.0,UPI,Walk-in,Self pickup
O004240,2025-09-22,C1844,Wholesale / dealer,V13,Brinjal,Pro-tray,1400,1.23,8.6,1573.91,Credit,Walk-in,Self pickup
O004241,2025-09-22,C1845,Retail farmer,V14,Marigold,Pro-tray,1200,1.91,0.0,2292.0,UPI,Walk-in,Van delivery
O004242,2025-09-22,C0640,Wholesale / dealer,V16,Tobacco,Nursery bed,81000,0.13,8.1,9677.07,Credit,Walk-in,Van delivery
O004243,2025-09-23,C0475,Wholesale / dealer,V01,Chilli,Pro-tray,6600,1.61,11.4,9414.64,Credit,WhatsApp,Van delivery
O004244,2025-09-23,C0004,Retail farmer,V02,Chilli,Nursery bed,3000,1.09,0.0,3270.0,Credit,Walk-in,Self pickup
O004245,2025-09-23,C0441,Retail farmer,V01,Chilli,Pro-tray,1200,1.62,0.0,1944.0,UPI,Walk-in,Self pickup
O004246,2025-09-23,C1799,Retail farmer,V01,Chilli,Pro-tray,1800,1.67,0.0,3006.0,Cash,WhatsApp,Self pickup
O004247,2025-09-23,C1846,Retail farmer,V03,Chilli,Pro-tray,2000,1.75,0.0,3500.0,UPI,Walk-in,Self pickup
O004248,2025-09-23,C1847,Retail farmer,V04,Chilli,Pro-tray,1300,1.83,0.0,2379.0,UPI,Walk-in,Self pickup
O004249,2025-09-23,C0145,Retail farmer,V11,Capsicum,Pro-tray,1000,3.33,0.0,3330.0,Credit,Walk-in,Self pickup
O004250,2025-09-23,C1848,Retail farmer,V11,Capsicum,Pro-tray,500,3.33,0.0,1665.0,UPI,Phone call,Self pickup
O004251,2025-09-23,C1700,Retail farmer,V11,Capsicum,Pro-tray,2700,3.43,0.0,9261.0,UPI,Walk-in,Van delivery
O004252,2025-09-23,C0468,Retail farmer,V12,Tomato,Pro-tray,600,1.93,0.0,1158.0,UPI,Phone call,Self pickup
O004253,2025-09-23,C1849,Retail farmer,V13,Brinjal,Pro-tray,1500,1.29,0.0,1935.0,UPI,Walk-in,Van delivery
O004254,2025-09-23,C1850,Retail farmer,V13,Brinjal,Pro-tray,1000,1.23,0.0,1230.0,Cash,Phone call,Self pickup
O004255,2025-09-23,C1851,Retail farmer,V15,Marigold,Pro-tray,2900,1.76,0.0,5104.0,UPI,Phone call,Self pickup
O004256,2025-09-23,C1852,Home gardener,V14,Marigold,Pro-tray,190,1.88,0.0,357.2,Cash,Walk-in,Self pickup
O004257,2025-09-23,C1020,Wholesale / dealer,V16,Tobacco,Nursery bed,26000,0.13,11.1,3004.82,UPI,WhatsApp,Van delivery
O004258,2025-09-24,C0926,Wholesale / dealer,V05,Chilli,Nursery bed,4700,1.16,10.2,4895.9,Cash,WhatsApp,Self pickup
O004259,2025-09-24,C1844,Wholesale / dealer,V04,Chilli,Nursery bed,8800,1.27,11.7,9868.41,UPI,WhatsApp,Van delivery
O004260,2025-09-24,C1037,Retail farmer,V01,Chilli,Pro-tray,1100,1.63,0.0,1793.0,Cash,Walk-in,Van delivery
O004261,2025-09-24,C1167,Retail farmer,V03,Chilli,Pro-tray,1400,1.77,0.0,2478.0,UPI,Walk-in,Self pickup
O004262,2025-09-24,C1853,Wholesale / dealer,V09,Chilli,Pro-tray,3200,1.74,8.7,5083.58,UPI,Phone call,Self pickup
O004263,2025-09-24,C1854,Retail farmer,V11,Capsicum,Pro-tray,800,3.35,0.0,2680.0,Cash,Walk-in,Self pickup
O004264,2025-09-24,C0720,Retail farmer,V12,Tomato,Pro-tray,400,1.93,0.0,772.0,UPI,Walk-in,Self pickup
O004265,2025-09-24,C1855,Retail farmer,V12,Tomato,Nursery bed,1900,1.29,0.0,2451.0,Cash,Walk-in,Self pickup
O004266,2025-09-24,C1581,Retail farmer,V12,Tomato,Pro-tray,2800,1.89,0.0,5292.0,UPI,WhatsApp,Self pickup
O004267,2025-09-24,C0685,Retail farmer,V12,Tomato,Pro-tray,1400,1.88,0.0,2632.0,Credit,Walk-in,Self pickup
O004268,2025-09-24,C1856,Home gardener,V12,Tomato,Pro-tray,50,1.87,0.0,93.5,UPI,Walk-in,Self pickup
O004269,2025-09-25,C1434,Retail farmer,V08,Chilli,Pro-tray,1400,1.64,0.0,2296.0,UPI,Phone call,Self pickup
O004270,2025-09-25,C1666,Retail farmer,V01,Chilli,Nursery bed,2100,1.15,0.0,2415.0,UPI,Walk-in,Van delivery
O004271,2025-09-25,C1857,Home gardener,V01,Chilli,Pro-tray,110,1.66,0.0,182.6,UPI,Walk-in,Self pickup
O004272,2025-09-25,C0712,Retail farmer,V07,Chilli,Pro-tray,1000,1.35,0.0,1350.0,Cash,Walk-in,Van delivery
O004273,2025-09-25,C1858,Retail farmer,V07,Chilli,Pro-tray,700,1.35,0.0,945.0,UPI,WhatsApp,Van delivery
O004274,2025-09-25,C0016,Retail farmer,V11,Capsicum,Nursery bed,700,2.46,0.0,1722.0,Cash,Walk-in,Self pickup
O004275,2025-09-25,C1859,Retail farmer,V11,Capsicum,Pro-tray,1100,3.32,0.0,3652.0,Cash,Phone call,Self pickup
O004276,2025-09-25,C0503,Wholesale / dealer,V14,Marigold,Nursery bed,8300,1.38,8.6,10468.96,Cash,Walk-in,Van delivery
O004277,2025-09-25,C1823,Retail farmer,V16,Tobacco,Nursery bed,2300,0.13,0.0,299.0,UPI,Walk-in,Self pickup
O004278,2025-09-25,C1860,Retail farmer,V16,Tobacco,Nursery bed,5400,0.12,1.9,635.69,Cash,Phone call,Self pickup
O004279,2025-09-26,C1861,Retail farmer,V08,Chilli,Pro-tray,1300,1.64,0.0,2132.0,UPI,Walk-in,Self pickup
O004280,2025-09-26,C1862,Retail farmer,V07,Chilli,Pro-tray,1300,1.33,0.0,1729.0,Cash,Walk-in,Self pickup
O004281,2025-09-26,C1863,Wholesale / dealer,V01,Chilli,Nursery bed,4200,1.18,10.8,4420.75,Credit,Phone call,Self pickup
O004282,2025-09-26,C1864,Wholesale / dealer,V01,Chilli,Nursery bed,9300,1.13,10.8,9374.03,UPI,Phone call,Van delivery
O004283,2025-09-26,C1541,Retail farmer,V06,Chilli,Nursery bed,1200,0.96,0.0,1152.0,UPI,Walk-in,Self pickup
O004284,2025-09-26,C0068,Wholesale / dealer,V03,Chilli,Pro-tray,11900,1.71,10.1,18293.75,Cash,Walk-in,Self pickup
O004285,2025-09-26,C1865,Home gardener,V12,Tomato,Pro-tray,180,1.86,0.0,334.8,Credit,Phone call,Self pickup
O004286,2025-09-26,C0690,Retail farmer,V13,Brinjal,Nursery bed,500,0.82,0.0,410.0,Credit,Walk-in,Self pickup
O004287,2025-09-26,C0495,Home gardener,V15,Marigold,Pro-tray,190,1.83,0.0,347.7,Credit,Phone call,Self pickup
O004288,2025-09-26,C1866,Retail farmer,V14,Marigold,Pro-tray,2500,1.87,0.0,4675.0,UPI,Walk-in,Self pickup
O004289,2025-09-26,C1867,Retail farmer,V15,Marigold,Nursery bed,1300,1.3,0.0,1690.0,UPI,Walk-in,Self pickup
O004290,2025-09-26,C1868,Wholesale / dealer,V16,Tobacco,Nursery bed,36100,0.13,10.2,4214.31,Credit,Phone call,Van delivery
O004291,2025-09-27,C1833,Retail farmer,V10,Chilli,Pro-tray,1000,1.41,0.0,1410.0,Cash,WhatsApp,Self pickup
O004292,2025-09-27,C1869,Retail farmer,V09,Chilli,Pro-tray,800,1.74,0.0,1392.0,UPI,Walk-in,Self pickup
O004293,2025-09-27,C1870,Retail farmer,V09,Chilli,Nursery bed,1600,1.25,0.0,2000.0,Cash,Walk-in,Van delivery
O004294,2025-09-27,C0621,Retail farmer,V06,Chilli,Pro-tray,1500,1.35,0.0,2025.0,UPI,WhatsApp,Self pickup
O004295,2025-09-27,C1871,Retail farmer,V12,Tomato,Nursery bed,1300,1.32,0.0,1716.0,UPI,Phone call,Self pickup
O004296,2025-09-27,C0363,Wholesale / dealer,V12,Tomato,Nursery bed,8600,1.35,8.6,10611.54,Credit,WhatsApp,Van delivery
O004297,2025-09-27,C1872,Retail farmer,V13,Brinjal,Nursery bed,700,0.84,0.0,588.0,Cash,WhatsApp,Self pickup
O004298,2025-09-27,C0324,Retail farmer,V13,Brinjal,Pro-tray,1100,1.23,0.0,1353.0,UPI,WhatsApp,Self pickup
O004299,2025-09-27,C1238,Retail farmer,V13,Brinjal,Nursery bed,800,0.82,0.0,656.0,UPI,WhatsApp,Van delivery
O004300,2025-09-27,C0111,Retail farmer,V15,Marigold,Pro-tray,300,1.82,0.0,546.0,Cash,WhatsApp,Self pickup
O004301,2025-09-27,C0841,Retail farmer,V16,Tobacco,Nursery bed,8500,0.12,2.1,998.58,Cash,Walk-in,Self pickup
O004302,2025-09-27,C1873,Retail farmer,V16,Tobacco,Nursery bed,1800,0.13,0.0,234.0,Credit,Walk-in,Self pickup
O004303,2025-09-27,C1874,Retail farmer,V16,Tobacco,Nursery bed,4300,0.13,0.0,559.0,Cash,WhatsApp,Self pickup
O004304,2025-09-27,C1875,Wholesale / dealer,V16,Tobacco,Nursery bed,38800,0.12,9.6,4209.02,Credit,Walk-in,Van delivery
O004305,2025-09-28,C1876,Retail farmer,V03,Chilli,Pro-tray,3000,1.76,0.0,5280.0,UPI,Walk-in,Self pickup
O004306,2025-09-28,C1833,Retail farmer,V04,Chilli,Pro-tray,1000,1.75,0.0,1750.0,UPI,Phone call,Self pickup
O004307,2025-09-28,C0902,Retail farmer,V01,Chilli,Nursery bed,1700,1.15,0.0,1955.0,Cash,Phone call,Self pickup
O004308,2025-09-28,C1877,Retail farmer,V01,Chilli,Pro-tray,5200,1.6,0.6,8270.08,Credit,Walk-in,Van delivery
O004309,2025-09-28,C0235,Retail farmer,V05,Chilli,Pro-tray,1300,1.73,0.0,2249.0,Cash,WhatsApp,Self pickup
O004310,2025-09-28,C1456,Retail farmer,V06,Chilli,Pro-tray,300,1.39,0.0,417.0,Credit,Walk-in,Self pickup
O004311,2025-09-28,C1556,Wholesale / dealer,V11,Capsicum,Pro-tray,5800,3.45,9.5,18109.05,Credit,Phone call,Self pickup
O004312,2025-09-28,C1878,Retail farmer,V12,Tomato,Pro-tray,1100,1.94,0.0,2134.0,UPI,WhatsApp,Self pickup
O004313,2025-09-28,C1879,Retail farmer,V13,Brinjal,Pro-tray,700,1.29,0.0,903.0,UPI,Walk-in,Self pickup
O004314,2025-09-28,C1694,Retail farmer,V13,Brinjal,Nursery bed,1400,0.83,0.0,1162.0,Cash,Phone call,Self pickup
O004315,2025-09-28,C1727,Retail farmer,V15,Marigold,Nursery bed,1300,1.32,0.0,1716.0,UPI,Walk-in,Self pickup
O004316,2025-09-28,C1129,Wholesale / dealer,V16,Tobacco,Nursery bed,23700,0.13,10.3,2763.66,Cash,Walk-in,Van delivery
O004317,2025-09-28,C0060,Retail farmer,V16,Tobacco,Nursery bed,12800,0.12,3.5,1482.24,UPI,Walk-in,Van delivery
O004318,2025-09-29,C1313,Retail farmer,V01,Chilli,Pro-tray,1700,1.66,0.0,2822.0,UPI,Phone call,Self pickup
O004319,2025-09-29,C1880,Retail farmer,V07,Chilli,Pro-tray,900,1.29,0.0,1161.0,Cash,Walk-in,Self pickup
O004320,2025-09-29,C0045,Retail farmer,V04,Chilli,Pro-tray,3800,1.78,0.0,6764.0,UPI,WhatsApp,Self pickup
O004321,2025-09-29,C1881,Wholesale / dealer,V08,Chilli,Pro-tray,5000,1.67,8.9,7606.85,UPI,Walk-in,Self pickup
O004322,2025-09-29,C1240,Wholesale / dealer,V04,Chilli,Pro-tray,6600,1.77,9.0,10630.62,UPI,Phone call,Self pickup
O004323,2025-09-29,C1882,Retail farmer,V06,Chilli,Pro-tray,1500,1.33,0.0,1995.0,Cash,Walk-in,Self pickup
O004324,2025-09-29,C0803,Wholesale / dealer,V02,Chilli,Pro-tray,21600,1.54,10.3,29837.81,Cash,Walk-in,Van delivery
O004325,2025-09-29,C0485,Wholesale / dealer,V01,Chilli,Pro-tray,6800,1.59,8.7,9871.36,UPI,Phone call,Van delivery
O004326,2025-09-29,C0415,Retail farmer,V11,Capsicum,Pro-tray,200,3.39,0.0,678.0,Cash,Walk-in,Self pickup
O004327,2025-09-29,C1883,Retail farmer,V12,Tomato,Nursery bed,800,1.28,0.0,1024.0,Cash,Phone call,Van delivery
O004328,2025-09-29,C0402,Retail farmer,V15,Marigold,Pro-tray,1600,1.75,0.0,2800.0,UPI,Phone call,Self pickup
O004329,2025-09-29,C1884,Wholesale / dealer,V16,Tobacco,Nursery bed,35100,0.13,9.5,4129.52,Cash,Phone call,Self pickup
O004330,2025-09-29,C1885,Retail farmer,V16,Tobacco,Nursery bed,11600,0.12,0.3,1387.82,Cash,Walk-in,Van delivery
O004331,2025-09-29,C1886,Retail farmer,V16,Tobacco,Nursery bed,6200,0.13,2.3,787.46,Cash,Walk-in,Self pickup
O004332,2025-09-30,C0892,Wholesale / dealer,V06,Chilli,Nursery bed,26900,0.97,11.9,22987.93,Credit,Walk-in,Van delivery
O004333,2025-09-30,C1887,Home gardener,V05,Chilli,Pro-tray,50,1.66,0.0,83.0,UPI,Walk-in,Van delivery
O004334,2025-09-30,C1888,Retail farmer,V06,Chilli,Nursery bed,800,0.93,0.0,744.0,Cash,Phone call,Self pickup
O004335,2025-09-30,C1771,Retail farmer,V15,Marigold,Nursery bed,700,1.29,0.0,903.0,Cash,Walk-in,Self pickup
O004336,2025-09-30,C1889,Wholesale / dealer,V16,Tobacco,Nursery bed,45800,0.13,11.6,5263.34,Cash,Walk-in,Self pickup
O004337,2025-09-30,C1346,Retail farmer,V16,Tobacco,Nursery bed,18900,0.13,1.4,2422.6,UPI,Phone call,Van delivery
O004338,2025-09-30,C1148,Retail farmer,V16,Tobacco,Nursery bed,6000,0.12,1.7,707.76,Cash,Phone call,Self pickup
O004339,2025-09-30,C1853,Wholesale / dealer,V16,Tobacco,Nursery bed,23800,0.12,9.5,2584.68,UPI,WhatsApp,Self pickup
O004340,2025-10-01,C1677,Retail farmer,V07,Chilli,Nursery bed,2300,0.92,0.0,2116.0,Cash,Phone call,Self pickup
O004341,2025-10-01,C1890,Retail farmer,V04,Chilli,Nursery bed,1600,1.27,0.0,2032.0,Credit,Walk-in,Self pickup
O004342,2025-10-01,C1891,Retail farmer,V09,Chilli,Pro-tray,1000,1.77,0.0,1770.0,UPI,WhatsApp,Self pickup
O004343,2025-10-01,C1892,Retail farmer,V12,Tomato,Pro-tray,600,1.85,0.0,1110.0,UPI,WhatsApp,Self pickup
O004344,2025-10-01,C0185,Retail farmer,V12,Tomato,Nursery bed,800,1.34,0.0,1072.0,Cash,Walk-in,Self pickup
O004345,2025-10-01,C0647,Retail farmer,V13,Brinjal,Pro-tray,1500,1.3,0.0,1950.0,UPI,Walk-in,Self pickup
O004346,2025-10-01,C1893,Retail farmer,V15,Marigold,Pro-tray,700,1.79,0.0,1253.0,UPI,Walk-in,Self pickup
O004347,2025-10-02,C0478,Wholesale / dealer,V01,Chilli,Nursery bed,11800,1.17,11.1,12273.53,Credit,Walk-in,Self pickup
O004348,2025-10-02,C1894,Retail farmer,V06,Chilli,Nursery bed,2400,0.95,0.0,2280.0,Cash,Phone call,Self pickup
O004349,2025-10-02,C0510,Retail farmer,V06,Chilli,Pro-tray,800,1.33,0.0,1064.0,UPI,Walk-in,Self pickup
O004350,2025-10-02,C1895,Wholesale / dealer,V02,Chilli,Pro-tray,2400,1.59,11.6,3373.34,Cash,Walk-in,Self pickup
O004351,2025-10-02,C1840,Retail farmer,V12,Tomato,Pro-tray,1100,1.87,0.0,2057.0,UPI,Phone call,Self pickup
O004352,2025-10-02,C1896,Retail farmer,V12,Tomato,Nursery bed,1300,1.29,0.0,1677.0,UPI,WhatsApp,Van delivery
O004353,2025-10-02,C1897,Retail farmer,V12,Tomato,Nursery bed,1000,1.34,0.0,1340.0,UPI,Walk-in,Self pickup
O004354,2025-10-03,C1898,Retail farmer,V01,Chilli,Pro-tray,1200,1.6,0.0,1920.0,UPI,Walk-in,Self pickup
O004355,2025-10-03,C1829,Retail farmer,V07,Chilli,Pro-tray,900,1.31,0.0,1179.0,Cash,Walk-in,Self pickup
O004356,2025-10-03,C1899,Retail farmer,V05,Chilli,Nursery bed,1300,1.15,0.0,1495.0,UPI,Walk-in,Self pickup
O004357,2025-10-03,C1900,Retail farmer,V11,Capsicum,Pro-tray,1300,3.43,0.0,4459.0,UPI,WhatsApp,Self pickup
O004358,2025-10-03,C1901,Retail farmer,V12,Tomato,Pro-tray,1600,1.88,0.0,3008.0,UPI,Walk-in,Self pickup
O004359,2025-10-03,C1902,Retail farmer,V12,Tomato,Pro-tray,1200,1.87,0.0,2244.0,UPI,Walk-in,Self pickup
O004360,2025-10-03,C0127,Retail farmer,V12,Tomato,Pro-tray,1200,1.94,0.0,2328.0,Cash,WhatsApp,Self pickup
O004361,2025-10-03,C1903,Retail farmer,V13,Brinjal,Nursery bed,1300,0.86,0.0,1118.0,Cash,Phone call,Self pickup
O004362,2025-10-03,C1904,Retail farmer,V13,Brinjal,Nursery bed,500,0.84,0.0,420.0,UPI,Phone call,Self pickup
O004363,2025-10-04,C0842,Retail farmer,V02,Chilli,Pro-tray,2200,1.57,0.0,3454.0,UPI,Walk-in,Self pickup
O004364,2025-10-04,C1905,Retail farmer,V03,Chilli,Pro-tray,1500,1.71,0.0,2565.0,Cash,Phone call,Self pickup
O004365,2025-10-04,C0272,Retail farmer,V12,Tomato,Nursery bed,700,1.32,0.0,924.0,Cash,Walk-in,Self pickup
O004366,2025-10-04,C1376,Retail farmer,V12,Tomato,Pro-tray,1600,1.93,0.0,3088.0,Cash,WhatsApp,Self pickup
O004367,2025-10-04,C0437,Retail farmer,V14,Marigold,Pro-tray,400,1.93,0.0,772.0,UPI,Walk-in,Self pickup
O004368,2025-10-04,C0846,Retail farmer,V16,Tobacco,Nursery bed,10800,0.12,0.3,1292.11,UPI,Phone call,Van delivery
O004369,2025-10-04,C1356,Wholesale / dealer,V16,Tobacco,Nursery bed,21100,0.13,8.1,2520.82,Cash,Walk-in,Van delivery
O004370,2025-10-05,C1844,Wholesale / dealer,V01,Chilli,Pro-tray,7100,1.65,9.4,10613.79,Cash,Walk-in,Van delivery
O004371,2025-10-05,C0392,Retail farmer,V12,Tomato,Pro-tray,1500,1.93,0.0,2895.0,UPI,WhatsApp,Self pickup
O004372,2025-10-05,C1906,Retail farmer,V12,Tomato,Nursery bed,1100,1.31,0.0,1441.0,UPI,Walk-in,Self pickup
O004373,2025-10-05,C1907,Retail farmer,V14,Marigold,Pro-tray,800,1.86,0.0,1488.0,Cash,Walk-in,Self pickup
O004374,2025-10-06,C1668,Wholesale / dealer,V08,Chilli,Nursery bed,5300,1.14,10.9,5383.42,UPI,Phone call,Van delivery
O004375,2025-10-06,C1908,Home gardener,V03,Chilli,Pro-tray,110,1.75,0.0,192.5,UPI,Walk-in,Self pickup
O004376,2025-10-06,C1909,Retail farmer,V01,Chilli,Nursery bed,1300,1.16,0.0,1508.0,UPI,Phone call,Van delivery
O004377,2025-10-06,C1910,Retail farmer,V11,Capsicum,Pro-tray,500,3.3,0.0,1650.0,Cash,Walk-in,Self pickup
O004378,2025-10-06,C1829,Retail farmer,V12,Tomato,Pro-tray,1200,1.94,0.0,2328.0,Cash,WhatsApp,Self pickup
O004379,2025-10-06,C0576,Retail farmer,V13,Brinjal,Pro-tray,1400,1.28,0.0,1792.0,UPI,Walk-in,Self pickup
O004380,2025-10-06,C0950,Retail farmer,V14,Marigold,Pro-tray,1300,1.88,0.0,2444.0,Credit,Phone call,Van delivery
O004381,2025-10-06,C0888,Retail farmer,V14,Marigold,Pro-tray,1500,1.86,0.0,2790.0,UPI,Phone call,Van delivery
O004382,2025-10-06,C1911,Retail farmer,V15,Marigold,Pro-tray,1100,1.79,0.0,1969.0,Cash,Walk-in,Self pickup
O004383,2025-10-07,C0046,Wholesale / dealer,V06,Chilli,Pro-tray,3900,1.38,10.2,4833.04,Cash,WhatsApp,Self pickup
O004384,2025-10-07,C0229,Wholesale / dealer,V02,Chilli,Nursery bed,4000,1.08,8.1,3970.08,UPI,Walk-in,Self pickup
O004385,2025-10-07,C1632,Wholesale / dealer,V05,Chilli,Pro-tray,10300,1.66,8.4,15661.77,UPI,Walk-in,Van delivery
O004386,2025-10-07,C1912,Retail farmer,V06,Chilli,Nursery bed,1000,0.95,0.0,950.0,UPI,Walk-in,Self pickup
O004387,2025-10-07,C1913,Retail farmer,V15,Marigold,Pro-tray,2500,1.8,0.0,4500.0,UPI,Phone call,Self pickup
O004388,2025-10-07,C0562,Retail farmer,V14,Marigold,Nursery bed,900,1.35,0.0,1215.0,UPI,WhatsApp,Self pickup
O004389,2025-10-07,C0752,Retail farmer,V16,Tobacco,Nursery bed,13700,0.13,1.1,1761.41,Cash,Walk-in,Self pickup
O004390,2025-10-07,C1914,Retail farmer,V16,Tobacco,Nursery bed,1800,0.13,0.0,234.0,Cash,Walk-in,Van delivery
O004391,2025-10-08,C1915,Retail farmer,V04,Chilli,Nursery bed,400,1.23,0.0,492.0,Cash,Walk-in,Self pickup
O004392,2025-10-08,C1916,Retail farmer,V03,Chilli,Nursery bed,800,1.17,0.0,936.0,UPI,Walk-in,Self pickup
O004393,2025-10-08,C0772,Retail farmer,V01,Chilli,Nursery bed,1900,1.15,0.0,2185.0,UPI,Phone call,Self pickup
O004394,2025-10-08,C0802,Home gardener,V08,Chilli,Pro-tray,30,1.58,0.0,47.4,UPI,Walk-in,Self pickup
O004395,2025-10-08,C0029,Retail farmer,V11,Capsicum,Pro-tray,700,3.39,0.0,2373.0,UPI,Walk-in,Self pickup
O004396,2025-10-08,C0067,Retail farmer,V12,Tomato,Pro-tray,800,1.91,0.0,1528.0,Cash,Walk-in,Self pickup
O004397,2025-10-08,C1917,Retail farmer,V12,Tomato,Nursery bed,1100,1.33,0.0,1463.0,UPI,Walk-in,Self pickup
O004398,2025-10-08,C1499,Retail farmer,V13,Brinjal,Nursery bed,900,0.86,0.0,774.0,UPI,WhatsApp,Self pickup
O004399,2025-10-08,C0683,Wholesale / dealer,V15,Marigold,Pro-tray,4000,1.8,9.5,6516.0,Credit,WhatsApp,Self pickup
O004400,2025-10-08,C0225,Retail farmer,V14,Marigold,Pro-tray,2000,1.86,0.0,3720.0,Cash,WhatsApp,Van delivery
O004401,2025-10-08,C1918,Retail farmer,V15,Marigold,Pro-tray,1800,1.76,0.0,3168.0,Cash,Walk-in,Self pickup
O004402,2025-10-08,C1919,Retail farmer,V16,Tobacco,Nursery bed,7500,0.13,0.5,970.12,Cash,WhatsApp,Van delivery
O004403,2025-10-09,C0811,Retail farmer,V07,Chilli,Pro-tray,1500,1.33,0.0,1995.0,UPI,Walk-in,Van delivery
O004404,2025-10-09,C1129,Wholesale / dealer,V08,Chilli,Pro-tray,8100,1.67,10.8,12066.08,Credit,Phone call,Van delivery
O004405,2025-10-09,C1920,Home gardener,V05,Chilli,Pro-tray,140,1.65,0.0,231.0,Cash,Walk-in,Self pickup
O004406,2025-10-09,C1741,Retail farmer,V12,Tomato,Nursery bed,4400,1.3,0.0,5720.0,Cash,Phone call,Self pickup
O004407,2025-10-09,C1264,Retail farmer,V12,Tomato,Nursery bed,1600,1.35,0.0,2160.0,Cash,Walk-in,Self pickup
O004408,2025-10-09,C1265,Retail farmer,V13,Brinjal,Nursery bed,1100,0.85,0.0,935.0,Cash,Walk-in,Self pickup
O004409,2025-10-09,C0626,Wholesale / dealer,V16,Tobacco,Nursery bed,30500,0.12,11.7,3231.78,Credit,WhatsApp,Van delivery
O004410,2025-10-09,C1921,Retail farmer,V16,Tobacco,Nursery bed,12000,0.12,1.3,1421.28,Cash,Walk-in,Van delivery
O004411,2025-10-10,C0997,Retail farmer,V09,Chilli,Pro-tray,1100,1.79,0.0,1969.0,UPI,WhatsApp,Self pickup
O004412,2025-10-10,C1676,Retail farmer,V02,Chilli,Pro-tray,2600,1.56,0.0,4056.0,Cash,Phone call,Self pickup
O004413,2025-10-10,C1922,Retail farmer,V07,Chilli,Nursery bed,3000,0.95,0.0,2850.0,Credit,Walk-in,Self pickup
O004414,2025-10-10,C0811,Retail farmer,V10,Chilli,Pro-tray,1100,1.38,0.0,1518.0,Credit,Walk-in,Self pickup
O004415,2025-10-10,C1923,Retail farmer,V12,Tomato,Nursery bed,3100,1.33,0.0,4123.0,UPI,WhatsApp,Self pickup
O004416,2025-10-10,C1924,Home gardener,V14,Marigold,Pro-tray,40,1.86,0.0,74.4,Cash,Walk-in,Self pickup
O004417,2025-10-11,C1409,Wholesale / dealer,V04,Chilli,Pro-tray,7400,1.82,11.6,11905.71,UPI,Walk-in,Van delivery
O004418,2025-10-11,C1216,Wholesale / dealer,V09,Chilli,Nursery bed,6400,1.23,10.9,7013.95,UPI,Walk-in,Van delivery
O004419,2025-10-11,C1925,Home gardener,V05,Chilli,Pro-tray,100,1.67,0.0,167.0,Cash,Walk-in,Self pickup
O004420,2025-10-11,C1926,Retail farmer,V02,Chilli,Pro-tray,3200,1.55,0.0,4960.0,UPI,Phone call,Self pickup
O004421,2025-10-11,C0295,Retail farmer,V12,Tomato,Pro-tray,900,1.87,0.0,1683.0,Credit,Walk-in,Van delivery
O004422,2025-10-11,C1776,Retail farmer,V13,Brinjal,Nursery bed,600,0.83,0.0,498.0,UPI,Phone call,Self pickup
O004423,2025-10-11,C1927,Retail farmer,V14,Marigold,Pro-tray,1900,1.86,0.0,3534.0,Cash,Walk-in,Self pickup
O004424,2025-10-11,C0717,Retail farmer,V15,Marigold,Nursery bed,2800,1.28,0.0,3584.0,UPI,Phone call,Self pickup
O004425,2025-10-12,C1928,Retail farmer,V03,Chilli,Nursery bed,800,1.22,0.0,976.0,UPI,Phone call,Van delivery
O004426,2025-10-12,C1929,Wholesale / dealer,V08,Chilli,Nursery bed,2600,1.19,11.5,2738.19,Cash,Phone call,Self pickup
O004427,2025-10-12,C1930,Retail farmer,V03,Chilli,Pro-tray,600,1.75,0.0,1050.0,Cash,Walk-in,Self pickup
O004428,2025-10-12,C1931,Retail farmer,V09,Chilli,Nursery bed,1500,1.23,0.0,1845.0,UPI,WhatsApp,Self pickup
O004429,2025-10-12,C0855,Retail farmer,V09,Chilli,Pro-tray,1500,1.77,0.0,2655.0,UPI,WhatsApp,Self pickup
O004430,2025-10-12,C0565,Retail farmer,V11,Capsicum,Pro-tray,500,3.43,0.0,1715.0,Cash,Walk-in,Self pickup
O004431,2025-10-12,C0371,Retail farmer,V12,Tomato,Nursery bed,1300,1.28,0.0,1664.0,Cash,Walk-in,Self pickup
O004432,2025-10-12,C1209,Retail farmer,V12,Tomato,Pro-tray,2800,1.85,0.0,5180.0,Cash,Phone call,Self pickup
O004433,2025-10-12,C1455,Retail farmer,V12,Tomato,Pro-tray,2100,1.92,0.0,4032.0,Cash,Phone call,Van delivery
